institut,datum,befragte,zeitraum,typ,partei,anteil
forsa,2014-01-08,1003,02.01.–03.01.,keineangabe,fw,NA
forsa,2014-01-01,2508,16.12.–20.12.,keineangabe,fw,NA
forsa,2013-12-17,2505,09.12.–13.12.,keineangabe,fw,NA
forsa,2013-12-11,2504,02.12.–06.12.,keineangabe,fw,NA
forsa,2013-12-04,2507,25.11.–29.11.,keineangabe,fw,NA
forsa,2013-11-27,2500,18.11.–22.11.,keineangabe,fw,NA
forsa,2013-11-20,2501,11.11.–15.11.,keineangabe,fw,NA
forsa,2013-11-13,2501,04.11.–08.11.,keineangabe,fw,NA
forsa,2013-11-06,2500,28.10.–01.11.,keineangabe,fw,NA
forsa,2013-10-30,2501,21.10.–25.10.,keineangabe,fw,NA
forsa,2013-10-23,2500,14.10.–18.10.,keineangabe,fw,NA
forsa,2013-10-16,2501,07.10.–11.10.,keineangabe,fw,NA
forsa,2013-10-09,2000,30.09.–04.10.,keineangabe,fw,NA
forsa,2013-10-01,2499,23.09.–27.09.,keineangabe,fw,NA
politbarometer,2017-05-19,1344,16.05.–18.05.,keineangabe,fw,NA
politbarometer,2017-04-28,1328,25.04.–27.04.,keineangabe,fw,NA
politbarometer,2017-04-07,1384,04.04.–06.04.,keineangabe,fw,NA
politbarometer,2017-03-10,1212,07.03.–09.03.,keineangabe,fw,NA
politbarometer,2017-02-17,1231,14.02.–16.02.,keineangabe,fw,NA
politbarometer,2017-01-27,1303,24.01.–26.01.,keineangabe,fw,NA
politbarometer,2017-01-13,1292,10.01.–12.01.,keineangabe,fw,NA
politbarometer,2016-12-09,1234,06.12.–08.12.,keineangabe,fw,NA
politbarometer,2016-11-25,1258,22.11.–24.11.,keineangabe,fw,NA
politbarometer,2016-11-11,1276,08.11.–10.11.,keineangabe,fw,NA
politbarometer,2016-10-28,1287,25.10.–27.10.,keineangabe,fw,NA
politbarometer,2016-10-14,1188,11.10.–13.10.,keineangabe,fw,NA
politbarometer,2016-09-23,1241,20.09.–22.09.,keineangabe,fw,NA
politbarometer,2016-08-12,1221,09.08.–11.08.,keineangabe,fw,NA
politbarometer,2016-07-22,1271,19.07.–21.07.,keineangabe,fw,NA
politbarometer,2016-07-08,1320,04.07.–07.07.,keineangabe,fw,NA
politbarometer,2016-06-24,1224,20.06.–23.06.,keineangabe,fw,NA
politbarometer,2016-06-03,1292,31.05.–02.06.,keineangabe,fw,NA
politbarometer,2016-05-13,1263,10.05.–12.05.,keineangabe,fw,NA
politbarometer,2016-04-22,1226,19.04.–21.04.,keineangabe,fw,NA
politbarometer,2016-04-08,1261,05.04.–07.04.,keineangabe,fw,NA
politbarometer,2016-03-18,1205,15.03.–17.03.,keineangabe,fw,NA
politbarometer,2016-02-19,1289,16.02.–18.02.,keineangabe,fw,NA
politbarometer,2016-01-29,1380,26.01.–28.01.,keineangabe,fw,NA
politbarometer,2016-01-15,1203,12.01.–14.01.,keineangabe,fw,NA
politbarometer,2015-12-11,1246,08.12.–10.12.,keineangabe,fw,NA
politbarometer,2015-11-27,1246,24.11.–26.11.,keineangabe,fw,NA
politbarometer,2015-11-13,1262,10.11.–12.11.,keineangabe,fw,NA
politbarometer,2015-10-23,1258,20.10.–22.10.,keineangabe,fw,NA
politbarometer,2015-10-09,1268,06.10.–08.10.,keineangabe,fw,NA
politbarometer,2015-09-25,1252,22.09.–24.09.,keineangabe,fw,NA
politbarometer,2015-09-11,1352,08.09.–10.09.,keineangabe,fw,NA
politbarometer,2015-08-21,1251,18.08.–20.08.,keineangabe,fw,NA
politbarometer,2015-07-24,1304,21.07.–23.07.,keineangabe,fw,NA
politbarometer,2015-07-03,1234,30.06.–02.07.,keineangabe,fw,NA
politbarometer,2015-06-12,1230,09.06.–11.06.,keineangabe,fw,NA
politbarometer,2015-05-22,1230,19.05.–21.05.,keineangabe,fw,NA
politbarometer,2015-04-17,1224,14.04.–16.04.,keineangabe,fw,NA
politbarometer,2015-03-27,1219,24.03.–26.03.,keineangabe,fw,NA
politbarometer,2015-03-13,1266,10.03.–12.03.,keineangabe,fw,NA
politbarometer,2015-02-27,1154,24.02.–26.02.,keineangabe,fw,NA
politbarometer,2015-01-30,1258,27.01.–29.01.,keineangabe,fw,NA
politbarometer,2015-01-16,1287,13.01.–15.01.,keineangabe,fw,NA
politbarometer,2014-12-12,1269,08.12.–11.12.,keineangabe,fw,NA
politbarometer,2014-11-28,1289,25.11.–27.11.,keineangabe,fw,NA
politbarometer,2014-11-14,1242,11.11.–13.11.,keineangabe,fw,NA
politbarometer,2014-10-24,1268,21.10.–23.10.,keineangabe,fw,NA
politbarometer,2014-10-10,1379,07.10.–09.10.,keineangabe,fw,NA
politbarometer,2014-09-26,1184,23.09.–25.09.,keineangabe,fw,NA
politbarometer,2014-09-05,1179,02.09.–04.09.,keineangabe,fw,NA
politbarometer,2014-08-22,1264,19.08.–21.08.,keineangabe,fw,NA
politbarometer,2014-07-18,1273,15.07.–17.07.,keineangabe,fw,NA
politbarometer,2014-06-27,1315,23.06.–25.06.,keineangabe,fw,NA
politbarometer,2014-06-05,1215,02.06.–04.06.,keineangabe,fw,NA
politbarometer,2014-05-09,1223,06.05.–08.05.,keineangabe,fw,NA
politbarometer,2014-04-11,1226,08.04.–10.04.,keineangabe,fw,NA
politbarometer,2014-03-28,1255,25.03.–27.03.,keineangabe,fw,NA
politbarometer,2014-03-14,1284,11.03.–13.03.,keineangabe,fw,NA
politbarometer,2014-02-21,1219,18.02.–20.02.,keineangabe,fw,NA
politbarometer,2014-01-31,1208,28.01.–30.01.,keineangabe,fw,NA
politbarometer,2014-01-17,1237,14.01.–16.01.,keineangabe,fw,NA
politbarometer,2013-12-13,1255,10.12.–12.12.,keineangabe,fw,NA
politbarometer,2013-11-29,1270,26.11.–28.11.,keineangabe,fw,NA
politbarometer,2013-11-08,1288,05.11.–07.11.,keineangabe,fw,NA
politbarometer,2013-10-18,1183,15.10.–17.10.,keineangabe,fw,NA
politbarometer,2013-09-27,1293,24.09.–26.09.,keineangabe,fw,NA
gms,2017-05-04,1004,30.04.–03.05.,telefon,fw,NA
gms,2017-03-23,1008,16.03.–22.03.,telefon,fw,NA
gms,2017-02-09,1009,02.02.–08.02.,telefon,fw,NA
gms,2017-01-05,1006,28.12.–04.01.,telefon,fw,NA
gms,2016-11-03,1012,27.10.–02.11.,telefon,fw,NA
gms,2016-10-13,1003,07.10.–12.10.,telefon,fw,NA
gms,2016-09-15,1010,09.09.–14.09.,telefon,fw,NA
gms,2016-07-14,1005,08.07.–13.07.,telefon,fw,NA
gms,2016-06-02,1004,27.05.–01.06.,telefon,fw,NA
gms,2016-04-21,1008,15.04.–20.04.,telefon,fw,NA
gms,2016-03-17,1010,14.03.–16.03.,telefon,fw,NA
gms,2016-02-18,1009,12.02.–17.02.,telefon,fw,NA
gms,2016-01-04,1008,28.12.–03.01.,telefon,fw,NA
gms,2015-11-19,1005,12.11.–18.11.,telefon,fw,NA
gms,2015-10-08,1014,01.10.–07.10.,telefon,fw,NA
gms,2015-09-17,1010,10.09.–16.09.,telefon,fw,NA
gms,2015-08-27,1013,20.08.–26.08.,telefon,fw,NA
gms,2015-07-23,1007,16.07.–22.07.,telefon,fw,0.02
gms,2015-06-25,1012,18.06.–24.06.,telefon,fw,0.01
gms,2015-05-15,1010,07.05.–13.05.,telefon,fw,0.01
gms,2015-04-16,1015,09.04.–15.04.,telefon,fw,0.01
gms,2015-03-24,1018,18.03.–23.03.,telefon,fw,0.01
gms,2015-02-24,1007,18.02.–23.02.,telefon,fw,0.01
gms,2015-01-20,1016,14.01.–19.01.,telefon,fw,0.01
gms,2014-12-16,1005,10.12.–15.12.,telefon,fw,0.01
gms,2014-11-25,1009,19.11.–24.11.,telefon,fw,0.01
gms,2014-10-21,1016,15.10.–20.10.,telefon,fw,0.01
gms,2014-09-23,1011,17.09.–22.09.,telefon,fw,0.01
gms,2014-08-19,1007,13.08.–18.08.,telefon,fw,0.01
gms,2014-07-22,1004,16.07.–21.07.,telefon,fw,0.01
gms,2014-06-24,1007,17.06.–23.06.,telefon,fw,0.01
gms,2014-05-13,1005,07.05.–12.05.,telefon,fw,0.01
gms,2014-04-16,1008,10.04.–15.04.,telefon,fw,0.01
gms,2014-03-18,1006,12.03.–17.03.,telefon,fw,0.01
gms,2014-02-25,1005,19.02.–24.02.,telefon,fw,0.02
gms,2014-01-21,1007,15.01.–20.01.,telefon,fw,NA
gms,2013-12-10,1004,04.12.–09.12.,telefon,fw,NA
gms,2013-11-19,1009,13.11.–18.11.,telefon,fw,0.02
gms,2013-10-15,1010,09.10.–14.10.,telefon,fw,NA
gms,2013-09-10,1007,14.08.–19.08.,telefon,fw,0.01
gms,2013-08-20,1008,10.07.–15.07.,telefon,fw,0.01
gms,2013-07-16,1008,12.06.–17.06.,telefon,fw,0.01
gms,2013-06-18,1006,10.05.–15.05.,telefon,fw,0.02
gms,2013-05-16,1010,10.04.–15.04.,telefon,fw,0.02
gms,2013-04-16,1003,13.03.–18.03.,telefon,fw,0.02
gms,2013-03-19,1007,13.02.–18.02.,telefon,fw,0.01
gms,2013-02-19,1005,23.01.–28.01.,telefon,fw,0.02
gms,2013-01-29,1005,11.12.–14.12.,telefon,fw,0.01
gms,2012-12-17,1006,16.11.–21.11.,telefon,fw,0.01
gms,2012-11-22,1003,19.10.–24.10.,telefon,fw,0.02
gms,2012-10-25,1003,14.09.–20.09.,telefon,fw,0.02
gms,2012-09-21,1004,17.08.–22.08.,telefon,fw,0.02
gms,2012-08-23,1003,18.07.–23.07.,telefon,fw,0.02
gms,2012-07-24,1005,18.06.–21.06.,telefon,fw,0.02
gms,2012-06-22,1004,16.05.–22.05.,telefon,fw,NA
gms,2012-05-23,1003,17.04.–22.04.,telefon,fw,NA
gms,2012-04-23,1004,16.03.–21.03.,telefon,fw,NA
gms,2012-03-22,1004,17.02.–22.02.,telefon,fw,NA
gms,2012-02-23,1001,20.01.–25.01.,telefon,fw,NA
gms,2012-01-26,1003,07.12.–12.12.,telefon,fw,NA
gms,2011-12-13,1004,18.11.–23.11.,telefon,fw,NA
gms,2011-11-24,1002,17.10.–20.10.,telefon,fw,NA
gms,2011-10-24,1004,15.09.–20.09.,telefon,fw,NA
gms,2011-09-21,1003,22.08.–24.08.,telefon,fw,NA
gms,2011-08-25,1004,18.07.–20.07.,telefon,fw,NA
gms,2011-07-21,1006,15.06.–20.06.,telefon,fw,NA
gms,2011-06-21,1003,16.05.–19.05.,telefon,fw,NA
gms,2011-05-20,1001,13.04.–18.04.,telefon,fw,NA
gms,2011-04-19,1002,15.03.–18.03.,telefon,fw,NA
gms,2011-03-21,1003,14.02.–17.02.,telefon,fw,NA
gms,2011-02-18,1004,18.01.–23.01.,telefon,fw,NA
gms,2011-01-24,1003,10.12.–15.12.,telefon,fw,NA
gms,2010-12-16,1000,09.11.–15.11.,telefon,fw,NA
gms,2010-11-16,1001,21.10.–26.10.,telefon,fw,NA
gms,2010-10-27,1002,13.09.–16.09.,telefon,fw,NA
gms,2010-09-17,1001,16.08.–19.08.,telefon,fw,NA
gms,2010-08-20,1007,15.07.–20.07.,telefon,fw,NA
gms,2010-07-21,1004,17.06.–22.06.,telefon,fw,NA
gms,2010-06-23,1002,14.05.–19.05.,telefon,fw,NA
gms,2010-05-20,1003,16.04.–21.04.,telefon,fw,NA
gms,2010-04-22,1006,19.03.–24.03.,telefon,fw,NA
gms,2010-03-25,1005,23.02.–27.02.,telefon,fw,NA
gms,2010-03-01,1004,13.01.–18.01.,telefon,fw,NA
gms,2010-01-19,1001,08.12.–11.12.,telefon,fw,NA
gms,2009-12-14,1002,13.11.–18.11.,telefon,fw,NA
gms,2009-11-19,1001,19.10.–22.10.,telefon,fw,NA
gms,2009-10-23,1002,30.04.–03.05.,telefon,fw,NA
dimap,2017-05-18,1017,16.05.–17.05.,keineangabe,fw,NA
dimap,2017-05-11,1500,08.05.–10.05.,keineangabe,fw,NA
dimap,2017-04-20,934,18.04.–19.04.,keineangabe,fw,NA
dimap,2017-04-13,1502,10.04.–12.04.,keineangabe,fw,NA
dimap,2017-03-23,1023,20.03.–22.03.,keineangabe,fw,NA
dimap,2017-03-09,1502,06.03.–08.03.,keineangabe,fw,NA
dimap,2017-02-23,1047,20.02.–22.02.,keineangabe,fw,NA
dimap,2017-02-02,1506,30.01.–01.02.,keineangabe,fw,NA
dimap,2017-01-27,1029,24.01.–25.01.,keineangabe,fw,NA
dimap,2017-01-05,1505,02.01.–04.01.,keineangabe,fw,NA
dimap,2016-12-16,1005,12.12.–14.12.,keineangabe,fw,NA
dimap,2016-12-08,1504,05.12.–07.12.,keineangabe,fw,NA
dimap,2016-11-18,1014,14.11.–16.11.,keineangabe,fw,NA
dimap,2016-11-03,1505,31.10.–02.11.,keineangabe,fw,NA
dimap,2016-10-20,1018,18.10.–19.10.,keineangabe,fw,NA
dimap,2016-10-06,1503,04.10.–05.10.,keineangabe,fw,NA
dimap,2016-09-23,1018,19.09.–21.09.,keineangabe,fw,NA
dimap,2016-09-01,1504,29.08.–31.08.,keineangabe,fw,NA
dimap,2016-08-26,1008,23.08.–24.08.,keineangabe,fw,NA
dimap,2016-08-04,1503,01.08.–03.08.,keineangabe,fw,NA
dimap,2016-07-15,1037,12.07.–13.07.,keineangabe,fw,NA
dimap,2016-07-07,1504,04.07.–06.07.,keineangabe,fw,NA
dimap,2016-06-17,1000,13.06.–15.06.,keineangabe,fw,NA
dimap,2016-06-02,1506,30.05.–01.06.,keineangabe,fw,NA
dimap,2016-05-20,1015,17.05.–18.05.,keineangabe,fw,NA
dimap,2016-05-04,1503,02.05.–03.05.,keineangabe,fw,NA
dimap,2016-04-22,1011,18.04.–20.04.,keineangabe,fw,NA
dimap,2016-04-07,1505,04.04.–06.04.,keineangabe,fw,NA
dimap,2016-03-24,1000,21.03.–22.03.,keineangabe,fw,NA
dimap,2016-02-29,1505,26.02.–27.02.,keineangabe,fw,NA
dimap,2016-02-26,1028,23.02.–24.02.,keineangabe,fw,NA
dimap,2016-02-03,1504,01.02.–02.02.,keineangabe,fw,NA
dimap,2016-01-15,1027,12.01.–13.01.,keineangabe,fw,NA
dimap,2016-01-07,1504,05.01.–07.01.,keineangabe,fw,NA
dimap,2015-12-18,1021,14.12.–16.12.,keineangabe,fw,NA
dimap,2015-12-03,1503,30.11.–01.12.,keineangabe,fw,NA
dimap,2015-11-20,1851,16.11.–19.11.,keineangabe,fw,NA
dimap,2015-11-05,1503,02.11.–04.11.,keineangabe,fw,NA
dimap,2015-10-23,1000,19.10.–21.10.,keineangabe,fw,NA
dimap,2015-10-01,1501,28.09.–30.09.,keineangabe,fw,NA
dimap,2015-09-11,1021,07.09.–09.09.,keineangabe,fw,NA
dimap,2015-09-03,1501,31.08.–02.09.,keineangabe,fw,NA
dimap,2015-08-14,1033,11.08.–12.08.,keineangabe,fw,NA
dimap,2015-07-30,1504,27.07.–29.07.,keineangabe,fw,NA
dimap,2015-07-17,1029,14.07.–15.07.,keineangabe,fw,NA
dimap,2015-07-02,1501,29.06.–01.07.,keineangabe,fw,NA
dimap,2015-06-19,1001,15.06.–17.06.,keineangabe,fw,NA
dimap,2015-06-03,1503,01.06.–02.06.,keineangabe,fw,NA
dimap,2015-05-21,1011,18.05.–20.05.,keineangabe,fw,NA
dimap,2015-05-07,1506,04.05.–06.05.,keineangabe,fw,NA
dimap,2015-04-24,1002,20.04.–22.04.,keineangabe,fw,NA
dimap,2015-04-02,1501,30.03.–01.04.,keineangabe,fw,NA
dimap,2015-03-13,1000,10.03.–11.03.,keineangabe,fw,NA
dimap,2015-03-05,1506,02.03.–04.03.,keineangabe,fw,NA
dimap,2015-02-13,1023,10.02.–11.02.,keineangabe,fw,NA
dimap,2015-02-05,1503,02.02.–04.02.,keineangabe,fw,NA
dimap,2015-01-16,1017,12.01.–14.01.,keineangabe,fw,NA
dimap,2015-01-08,1506,05.01.–07.01.,keineangabe,fw,NA
dimap,2014-12-19,1006,15.12.–17.12.,keineangabe,fw,NA
dimap,2014-12-04,1502,01.12.–03.12.,keineangabe,fw,NA
dimap,2014-11-21,1023,17.11.–19.11.,keineangabe,fw,NA
dimap,2014-11-06,1504,03.11.–05.11.,keineangabe,fw,NA
dimap,2014-10-24,1022,20.10.–22.10.,keineangabe,fw,NA
dimap,2014-10-02,1502,29.09.–01.10.,keineangabe,fw,NA
dimap,2014-09-26,1008,22.09.–24.09.,keineangabe,fw,NA
dimap,2014-09-04,1503,01.09.–03.09.,keineangabe,fw,NA
dimap,2014-08-29,1027,26.08.–27.08.,keineangabe,fw,NA
dimap,2014-08-07,1503,04.08.–06.08.,keineangabe,fw,NA
dimap,2014-07-18,1008,15.07.–16.07.,keineangabe,fw,NA
dimap,2014-07-03,1505,30.06.–02.07.,keineangabe,fw,NA
dimap,2014-06-20,1000,17.06.–18.06.,keineangabe,fw,NA
dimap,2014-06-05,1504,02.06.–04.06.,keineangabe,fw,NA
dimap,2014-05-16,1500,12.05.–14.05.,keineangabe,fw,NA
dimap,2014-04-30,1600,28.04.–29.04.,keineangabe,fw,NA
dimap,2014-04-25,1008,22.04.–23.04.,keineangabe,fw,NA
dimap,2014-04-03,1506,31.03.–02.04.,keineangabe,fw,NA
dimap,2014-03-28,1000,25.03.–26.03.,keineangabe,fw,NA
dimap,2014-03-06,1515,04.03.–05.03.,keineangabe,fw,NA
dimap,2014-02-28,1026,24.02.–26.02.,keineangabe,fw,NA
dimap,2014-02-06,1536,03.02.–05.02.,keineangabe,fw,NA
dimap,2014-01-31,1014,27.01.–29.01.,keineangabe,fw,NA
dimap,2014-01-09,1559,06.01.–08.01.,keineangabe,fw,NA
dimap,2013-12-20,1000,17.12.–18.12.,keineangabe,fw,NA
dimap,2013-12-05,1523,02.12.–04.12.,keineangabe,fw,NA
dimap,2013-11-22,1006,19.11.–20.11.,keineangabe,fw,NA
dimap,2013-11-07,1520,04.11.–06.11.,keineangabe,fw,NA
dimap,2013-10-25,1028,21.10.–23.10.,keineangabe,fw,NA
dimap,2013-10-10,1503,07.10.–09.10.,keineangabe,fw,NA
insa,2017-05-22,2042,19.05.–22.05.,online,fw,NA
insa,2017-05-16,2037,12.05.–15.05.,online,fw,NA
insa,2017-05-09,2067,05.05.–08.05.,online,fw,NA
insa,2017-05-02,2035,28.04.–02.05.,online,fw,NA
insa,2017-04-25,2041,21.04.–24.04.,online,fw,NA
insa,2017-04-19,2038,14.04.–18.04.,online,fw,NA
insa,2017-04-10,2030,07.04.–10.04.,online,fw,NA
insa,2017-04-03,2033,31.03.–03.04.,online,fw,NA
insa,2017-03-27,2034,24.03.–27.03.,online,fw,NA
insa,2017-03-20,1933,17.03.–20.03.,online,fw,NA
insa,2017-03-13,2051,10.03.–13.03.,online,fw,NA
insa,2017-03-07,2022,03.03.–06.03.,online,fw,NA
insa,2017-02-28,2004,24.02.–27.02.,online,fw,NA
insa,2017-02-21,2030,17.02.–20.02.,online,fw,NA
insa,2017-02-13,2028,10.02.–13.02.,online,fw,NA
insa,2017-02-06,2042,03.02.–06.02.,online,fw,NA
insa,2017-02-02,2088,27.01.–30.01.,online,fw,NA
insa,2017-01-30,1992,20.01.–23.01.,online,fw,NA
insa,2017-01-23,2031,13.01.–16.01.,online,fw,NA
insa,2017-01-17,2054,06.01.–09.01.,online,fw,NA
insa,2017-01-09,2099,30.12.–02.01.,online,fw,NA
insa,2017-01-03,2083,21.12.–23.12.,online,fw,NA
insa,2016-12-23,2116,16.12.–19.12.,online,fw,NA
insa,2016-12-20,1455,09.12.–12.12.,online,fw,NA
insa,2016-12-13,2080,02.12.–05.12.,online,fw,NA
insa,2016-12-06,2097,25.11.–28.11.,online,fw,NA
insa,2016-11-28,2030,18.11.–21.11.,online,fw,NA
insa,2016-11-22,2037,11.11.–14.11.,online,fw,NA
insa,2016-11-14,2045,04.11.–07.11.,online,fw,NA
insa,2016-11-08,2037,28.10.–02.11.,online,fw,NA
insa,2016-11-02,2043,21.10.–24.10.,online,fw,NA
insa,2016-10-25,2077,14.10.–17.10.,online,fw,NA
insa,2016-10-18,2085,07.10.–10.10.,online,fw,NA
insa,2016-10-10,2049,30.09.–03.10.,online,fw,NA
insa,2016-10-05,2048,23.09.–26.09.,online,fw,NA
insa,2016-09-27,2069,16.09.–19.09.,online,fw,NA
insa,2016-09-19,2035,09.09.–12.09.,online,fw,NA
insa,2016-09-13,2071,02.09.–05.09.,online,fw,NA
insa,2016-09-05,2013,26.08.–29.08.,online,fw,NA
insa,2016-08-30,2020,19.08.–22.08.,online,fw,NA
insa,2016-08-23,2046,12.08.–15.08.,online,fw,NA
insa,2016-08-16,2056,05.08.–08.08.,online,fw,NA
insa,2016-08-09,1973,30.07.–01.08.,online,fw,NA
insa,2016-08-02,2049,22.07.–25.07.,online,fw,NA
insa,2016-07-26,2038,15.07.–18.07.,online,fw,NA
insa,2016-07-19,2034,08.07.–11.07.,online,fw,NA
insa,2016-07-11,2001,01.07.–04.07.,online,fw,NA
insa,2016-07-04,2054,24.06.–27.06.,online,fw,NA
insa,2016-06-27,2017,17.06.–20.06.,online,fw,NA
insa,2016-06-20,2047,10.06.–13.06.,online,fw,NA
insa,2016-06-13,2032,03.06.–06.06.,online,fw,NA
insa,2016-06-06,2053,25.05.–30.05.,online,fw,NA
insa,2016-05-31,2022,20.05.–23.05.,online,fw,NA
insa,2016-05-23,1947,13.05.–17.05.,online,fw,NA
insa,2016-05-17,2048,04.05.–09.05.,online,fw,NA
insa,2016-05-09,2036,29.04.–02.05.,online,fw,NA
insa,2016-05-02,2054,22.04.–25.04.,online,fw,NA
insa,2016-04-25,2010,16.04.–18.04.,online,fw,NA
insa,2016-04-18,1997,08.04.–11.04.,online,fw,NA
insa,2016-04-11,2036,01.04.–04.04.,online,fw,NA
insa,2016-04-04,1873,24.03.–29.03.,online,fw,NA
insa,2016-03-29,2022,18.03.–21.03.,online,fw,NA
insa,2016-03-21,2004,11.03.–14.03.,online,fw,NA
insa,2016-03-14,2011,04.03.–07.03.,online,fw,NA
insa,2016-03-08,2007,26.02.–29.02.,online,fw,NA
insa,2016-02-29,2001,19.02.–22.02.,online,fw,NA
insa,2016-02-22,2014,12.02.–15.02.,online,fw,NA
insa,2016-02-15,2054,05.02.–09.02.,online,fw,NA
insa,2016-02-09,2007,29.01.–01.02.,online,fw,NA
insa,2016-02-01,2047,22.01.–25.01.,online,fw,NA
insa,2016-01-25,2051,15.01.–18.01.,online,fw,NA
insa,2016-01-18,2039,08.01.–11.01.,online,fw,NA
insa,2016-01-11,2022,30.12.–04.01.,online,fw,NA
insa,2016-01-04,2066,18.12.–21.12.,online,fw,NA
insa,2015-12-21,2030,11.12.–14.12.,online,fw,NA
insa,2015-12-14,2012,04.12.–07.12.,online,fw,NA
insa,2015-12-08,2016,27.11.–30.11.,online,fw,NA
insa,2015-11-30,2025,20.11.–23.11.,online,fw,NA
insa,2015-11-23,2057,13.11.–16.11.,online,fw,NA
insa,2015-11-16,2017,06.11.–09.11.,online,fw,NA
insa,2015-11-09,2173,30.10.–02.11.,online,fw,NA
insa,2015-11-02,2196,23.10.–26.10.,online,fw,NA
insa,2015-10-27,2173,16.10.–19.10.,online,fw,NA
insa,2015-10-19,2190,09.10.–12.10.,online,fw,NA
insa,2015-10-12,2183,02.10.–05.10.,online,fw,NA
insa,2015-10-06,2201,25.09.–28.09.,online,fw,NA
insa,2015-09-28,2187,18.09.–21.09.,online,fw,NA
insa,2015-09-21,2172,11.09.–14.09.,online,fw,NA
insa,2015-09-14,2151,04.09.–07.09.,online,fw,NA
insa,2015-09-08,2169,28.08.–31.08.,online,fw,NA
insa,2015-08-31,2169,21.08.–24.08.,online,fw,NA
insa,2015-08-26,2178,14.08.–17.08.,online,fw,NA
insa,2015-08-17,2161,07.08.–10.08.,online,fw,NA
insa,2015-08-11,2166,31.07.–03.08.,online,fw,NA
insa,2015-08-03,2167,24.07.–27.07.,online,fw,NA
insa,2015-07-28,2187,17.07.–20.07.,online,fw,NA
insa,2015-07-20,2178,10.07.–13.07.,online,fw,NA
insa,2015-07-13,2189,03.07.–06.07.,online,fw,NA
insa,2015-07-07,2187,26.06.–29.06.,online,fw,NA
insa,2015-06-30,2179,19.06.–22.06.,online,fw,NA
insa,2015-06-23,2177,12.06.–15.06.,online,fw,NA
insa,2015-06-15,2189,05.06.–08.06.,online,fw,NA
insa,2015-06-10,2168,29.05.–01.06.,online,fw,NA
insa,2015-06-01,2163,22.05.–25.05.,online,fw,NA
insa,2015-05-27,2175,15.05.–18.05.,online,fw,NA
insa,2015-05-19,2149,08.05.–11.05.,online,fw,NA
insa,2015-05-13,2148,01.05.–04.05.,online,fw,NA
insa,2015-05-04,2169,24.04.–27.04.,online,fw,NA
insa,2015-04-27,2174,17.04.–20.04.,online,fw,NA
insa,2015-04-21,2161,10.04.–13.04.,online,fw,NA
insa,2015-04-14,2174,03.04.–07.04.,online,fw,NA
insa,2015-04-09,1978,27.03.–30.03.,online,fw,NA
insa,2015-03-31,2012,20.03.–23.03.,online,fw,NA
insa,2015-03-24,1998,13.03.–16.03.,online,fw,NA
insa,2015-03-17,1997,06.03.–09.03.,online,fw,NA
insa,2015-03-11,2019,27.02.–02.03.,online,fw,NA
insa,2015-03-02,1992,20.02.–23.02.,online,fw,NA
insa,2015-02-24,2011,13.02.–17.02.,online,fw,NA
insa,2015-02-18,2005,06.02.–09.02.,online,fw,NA
insa,2015-02-10,2013,30.01.–02.02.,online,fw,NA
insa,2015-02-02,2005,23.01.–26.01.,online,fw,NA
insa,2015-01-26,2019,16.01.–19.01.,online,fw,NA
insa,2015-01-20,2058,09.01.–12.01.,online,fw,NA
insa,2015-01-15,2036,02.01.–05.01.,online,fw,NA
insa,2015-01-06,2017,12.12.–15.12.,online,fw,NA
insa,2014-12-16,2046,05.12.–08.12.,online,fw,NA
insa,2014-12-11,2047,28.11.–01.12.,online,fw,NA
insa,2014-12-02,1979,21.11.–24.11.,online,fw,NA
insa,2014-11-24,2017,14.11.–17.11.,online,fw,NA
insa,2014-11-17,2028,07.11.–10.11.,online,fw,NA
insa,2014-11-11,2020,03.11.–05.11.,online,fw,NA
insa,2014-11-05,2003,24.10.–27.10.,online,fw,NA
insa,2014-10-28,2005,17.10.–20.10.,online,fw,NA
insa,2014-10-21,2043,10.10.–13.10.,online,fw,NA
insa,2014-10-13,2030,03.10.–06.10.,online,fw,NA
insa,2014-10-07,2037,26.09.–29.09.,online,fw,NA
insa,2014-09-29,2019,19.09.–22.09.,online,fw,NA
insa,2014-09-24,2020,12.09.–15.09.,online,fw,NA
insa,2014-09-16,2030,05.09.–08.09.,online,fw,NA
insa,2014-09-10,2036,29.08.–01.09.,online,fw,NA
insa,2014-09-02,1998,22.08.–25.08.,online,fw,NA
insa,2014-08-27,2005,15.08.–18.08.,online,fw,NA
insa,2014-08-20,2006,08.08.–11.08.,online,fw,NA
insa,2014-08-13,2032,01.08.–04.08.,online,fw,NA
insa,2014-08-05,2014,25.07.–28.07.,online,fw,NA
insa,2014-07-29,2044,18.07.–21.07.,online,fw,NA
insa,2014-07-23,2018,11.07.–14.07.,online,fw,NA
insa,2014-07-14,2033,04.07.–07.07.,online,fw,NA
insa,2014-07-08,2044,27.06.–30.06.,online,fw,NA
insa,2014-06-30,2020,20.06.–23.06.,online,fw,NA
insa,2014-06-23,1993,13.06.–16.06.,online,fw,NA
insa,2014-06-16,2036,06.06.–10.06.,online,fw,NA
insa,2014-06-11,2014,30.05.–02.06.,online,fw,NA
insa,2014-06-03,2009,23.05.–26.05.,online,fw,NA
insa,2014-05-27,2009,16.05.–19.05.,online,fw,NA
insa,2014-05-19,2033,09.05.–12.05.,online,fw,NA
insa,2014-05-13,2082,02.05.–05.05.,online,fw,NA
